Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
1800	-423.3841	-434.6379	11.25375	0.0780588	0.0640485	0.100399	0.070401	0.0109364	0.00722852	0.0577086	0.0833224	0.0818219	0.0196285	0.206661	0.056972	0.214582	0.103373	0.0136426	0.306816	1.6643	0.226458	0.484648	0.797735	1.25355	2.06335	4.41582	1.073898	0.1766701	0.0667863	0.0547993	0.0859007	0.0602343	0.00935706	0.00618464	0.0493749	0.0712898	0.070006	0.0167939	0.176817	0.0487446	0.183594	0.0884445	0.0116724	0.276702	0.723298	0.2767024	1.168785
1836	-425.2337	-436.9729	11.7392	0.176647	0.0148227	0.0594882	0.00889272	0.0511643	0.0502532	0.00632021	0.158934	0.00313925	0.0618583	0.168797	0.0890268	0.146656	0.0323217	0.0200123	0.314108	1.65731	0.377293	0.621649	0.862164	1.15987	1.60862	2.65046	0.704799	0.1816314	0.168503	0.0141393	0.0567455	0.00848272	0.0488054	0.0479362	0.00602882	0.151606	0.00299451	0.0590063	0.161015	0.0849222	0.139894	0.0308315	0.0190897	0.275299	0.724701	0.2752987	1.048334
1872	-419.5299	-430.5004	10.97052	0.123665	0.0498063	0.17678	0.018302	0.0187446	0.000875835	0.028896	0.0707195	0.0366899	0.157785	0.246047	0.0490062	0.0160647	0.28228	0.0724417	0.492551	1.4863	0.346708	0.59654	0.851145	1.17489	1.67633	2.88427	0.7659266	0.3175852	0.0917325	0.0369455	0.131132	0.0135761	0.0139044	0.000649679	0.0214345	0.0524585	0.027216	0.117042	0.182513	0.0363519	0.0119165	0.20939	0.053736	0.451639	0.548361	0.4516394	1.348104
1908	-424.8403	-436.2495	11.40914	0.0695471	0.0759262	0.245225	0.138201	0.00787593	0.015225	0.0270289	0.133706	0.0326386	0.0643857	0.218217	0.00305625	0.0289575	0.0525327	0.143714	0.230714	1.73723	0.254969	0.513503	0.812259	1.23113	1.94741	3.92204	0.9881543	0.1272721	0.0553615	0.0604394	0.195206	0.110012	0.00626946	0.0121195	0.0215157	0.106434	0.0259813	0.0512529	0.173707	0.00243286	0.023051	0.0418175	0.1144	0.409488	0.590512	0.4094875	1.256237
1944	-419.1569	-430.6824	11.52546	0.0984079	0.00575643	0.0663956	0.00313779	0.0114687	0.00838401	0.0226477	0.0675589	0.0120908	0.0324443	0.07661	0.00791803	0.0123365	0.0721663	0.0163229	0.295182	1.67545	0.162086	0.411709	0.758157	1.31899	2.4289	6.16958	1.315718	0.1688395	0.191587	0.011207	0.129263	0.00610887	0.022328	0.0163226	0.0440921	0.131528	0.0235391	0.0631648	0.149149	0.0154154	0.0240175	0.140498	0.0317785	0.447664	0.552336	0.4476636	0.5136458
1980	-423.0956	-434.2656	11.17004	0.11162	0.0271842	0.0779327	0.0178558	0.0390636	0.0208338	0.0352118	0.125931	0.0601214	0.17902	0.0581629	0.0462495	0.254966	0.0073154	0.119093	0.517435	1.46246	0.368648	0.614661	0.859129	1.16397	1.62691	2.71261	0.7215597	0.3390693	0.0945481	0.0230265	0.0660133	0.0151248	0.033089	0.0176473	0.0298264	0.10667	0.0509262	0.15164	0.0492672	0.0391759	0.215971	0.00619655	0.100878	0.308195	0.691805	0.3081952	1.180561
2016	-419.9826	-430.7027	10.72013	0.0615289	0.0184904	0.0255319	0.0051071	0.0101445	0.00709988	0.00484289	0.0298393	0.00795924	0.0834473	0.0142563	0.0326652	0.0967981	0.00581175	0.0184015	0.664086	1.32192	0.146527	0.391936	0.746605	1.3394	2.55144	6.8247	1.388689	0.4814339	0.145829	0.043824	0.0605131	0.0121043	0.0240434	0.0168274	0.0114781	0.070722	0.0188642	0.197778	0.0337887	0.0774195	0.229421	0.0137744	0.0436132	0.367962	0.632038	0.3679617	0.4219242
2052	-424.9137	-435.9733	11.05966	0.0591552	0.113012	0.0803715	0.0204506	0.0166275	0.046628	0.0469321	0.194659	0.0338876	0.026756	0.0286812	0.0597561	0.0983944	0.229845	0.216545	0.305023	1.66602	0.203709	0.460259	0.784988	1.2739	2.17269	4.90896	1.150447	0.1754565	0.0465166	0.0888666	0.0632001	0.0160813	0.013075	0.0366658	0.036905	0.15307	0.0266475	0.0210396	0.0225534	0.0469891	0.0773723	0.180738	0.17028	0.369183	0.630817	0.3691834	1.2717
2088	-419.5527	-429.8887	10.33606	0.187819	0.0438944	0.249216	0.0461266	0.0028096	0.061377	0.00842514	0.285627	0.0731181	0.0719138	0.0374334	0.154475	0.180653	0.324093	0.291477	0.519123	1.46084	0.564934	0.756917	0.916781	1.09077	1.32115	1.77012	0.4129062	0.3405527	0.0930507	0.0217465	0.123469	0.0228524	0.00139196	0.0304079	0.00417405	0.141508	0.0362247	0.0356281	0.0185455	0.076531	0.0895003	0.160565	0.144406	0.304526	0.695474	0.3045265	2.018458
2124	-418.2173	-429.4218	11.20445	0.0529432	0.0671466	0.159225	0.0242276	0.00178751	0.0312687	0.0282136	0.0834489	0.091192	0.0212902	0.048687	0.0701767	0.0785447	0.191961	0.261904	0.286961	1.68333	0.213458	0.470874	0.790592	1.26488	2.12371	4.68476	1.116645	0.1633695	0.0436819	0.0554007	0.131372	0.0199895	0.00147482	0.0257989	0.0232782	0.0688512	0.0752399	0.0175659	0.0401702	0.0579008	0.0648049	0.158382	0.216089	0.416978	0.583022	0.416978	1.212017
2160	-417.5435	-427.2548	9.711215	0.0071782	0.00205393	0.0251455	0.000526273	0.000272329	0.0031644	0.00404976	0.0105404	0.00787582	0.00416773	0.00243058	0.00265129	0.0100743	0.0230467	0.0220027	0.389399	1.58516	0.0417383	0.212437	0.616749	1.62141	4.70727	23.9588	2.29671	0.2354172	0.0573431	0.0164078	0.200875	0.00420413	0.0021755	0.0252788	0.0323515	0.0842017	0.062916	0.033294	0.0194167	0.0211798	0.0804787	0.184109	0.175769	0.379107	0.620893	0.379107	0.1251799
2196	-418.9204	-430.2593	11.33892	0.0722349	0.0139883	0.0261586	0.0116694	0.00211619	0.0107946	0.0117544	0.0452717	0.0576364	0.0150641	0.0242649	0.022516	0.0486708	0.0948712	0.0936476	0.360848	1.61252	0.152909	0.400172	0.751464	1.33074	2.49893	6.53982	1.357858	0.2144544	0.131179	0.0254028	0.0475041	0.0211917	0.00384301	0.0196031	0.0213461	0.0822136	0.104668	0.0273564	0.0440653	0.0408893	0.0883864	0.172287	0.170065	0.373504	0.626496	0.373504	0.5506591
2232	-429.9751	-440.9471	10.97196	0.239648	0.0829446	0.130975	0.106253	0.0119041	0.0649103	0.0114762	0.394574	0.108592	0.0628194	0.0589352	0.144886	0.473875	0.0412503	0.000454068	0.309621	1.66161	0.639253	0.803944	0.934184	1.07045	1.24387	1.56433	0.323541	0.1785735	0.123945	0.0428987	0.0677399	0.0549538	0.00615677	0.0335714	0.00593548	0.204073	0.0561637	0.03249	0.0304811	0.0749345	0.245087	0.0213346	0.000234843	0.275443	0.724557	0.2754432	1.933497
2268	-422.3756	-433.2722	10.89657	0.0998233	0.0517929	0.069643	0.00293287	0.0124298	0.0208136	0.0281228	0.113495	0.0135556	0.0219933	0.0351472	0.0176577	0.0683261	0.162429	0.149664	0.715385	1.27276	0.269437	0.527513	0.819109	1.22084	1.89569	3.71144	0.9482462	0.5386559	0.115027	0.0596812	0.0802499	0.00337956	0.0143229	0.0239836	0.032406	0.130781	0.0156202	0.025343	0.0405003	0.0203471	0.0787324	0.187168	0.172458	0.32094	0.67906	0.3209403	0.8678263
2304	-423.631	-434.9053	11.27432	0.0792881	0.0428985	0.148943	0.0057698	0.00994268	0.0517697	0.103142	0.154894	0.134667	0.259746	0.131748	0.0408031	0.023444	0.282724	0.132816	0.337823	1.63459	0.547949	0.745732	0.912532	1.09585	1.34096	1.82499	0.4349784	0.1980607	0.0494748	0.0267681	0.0929384	0.00360028	0.00620412	0.0323037	0.0643591	0.096652	0.0840307	0.162078	0.0822093	0.0254607	0.0146288	0.176416	0.0828754	0.479267	0.520733	0.4792674	1.602594
2340	-416.706	-427.6851	10.9791	0.139381	0.087552	0.20719	0.0557039	0.0252331	0.0305498	0.00310675	0.182949	0.170093	0.157815	0.296417	0.0645872	0.0957625	0.381363	0.0351804	0.30316	1.6678	0.632375	0.799714	0.932647	1.07222	1.25045	1.58134	0.3313632	0.1741981	0.0721102	0.045296	0.107192	0.028819	0.0130546	0.0158053	0.00160732	0.094651	0.0879997	0.0816475	0.153355	0.0334149	0.0495438	0.197303	0.018201	0.400495	0.599505	0.4004954	1.932884
2376	-417.5406	-428.701	11.16047	0.23861	0.0367468	0.227347	0.0655193	0.034121	0.0190611	0.0112562	0.183508	0.14099	0.21558	0.0587172	0.040729	0.064353	0.287755	0.152569	0.419651	1.55617	0.828189	0.912161	0.971724	1.0291	1.0963	1.20745	0.1363088	0.2584332	0.134287	0.0206807	0.127949	0.0368736	0.019203	0.0107274	0.0063349	0.103276	0.0793478	0.121326	0.0330454	0.0229218	0.0362172	0.161945	0.0858641	0.3124	0.6876	0.3124003	1.776863
2412	-421.4181	-432.2657	10.84754	0.119796	0.019013	0.072245	0.0364895	0.00539614	0.0265434	0.00589102	0.0807389	0.0364272	0.142553	0.0561521	0.063153	0.0187344	0.137993	0.0547375	0.781108	1.20977	0.299889	0.555792	0.832564	1.20111	1.79923	3.33456	0.8708222	0.6187627	0.136775	0.0217077	0.0824843	0.0416611	0.00616094	0.0303054	0.00672596	0.0921821	0.04159	0.162757	0.0641105	0.0721037	0.0213897	0.157551	0.0624955	0.377249	0.622751	0.377249	0.8758635
2448	-416.7562	-427.4867	10.73053	0.06275	0.0045591	0.0983117	0.0108918	0.0110112	0.0296408	0.0167398	0.152947	0.0769926	0.112111	0.0295695	0.0239997	0.176726	0.385387	0.434835	0.370801	1.60298	0.297272	0.553422	0.831454	1.20271	1.80694	3.36392	0.8771594	0.221681	0.0385804	0.00280306	0.0604447	0.00669659	0.00677002	0.018224	0.0102921	0.0940361	0.0473372	0.0689291	0.0181802	0.0147557	0.108656	0.236946	0.267348	0.315877	0.684123	0.3158773	1.626472
2484	-419.6328	-430.7867	11.15388	0.0924526	0.0436064	0.0494807	0.00199953	0.00565704	0.00965366	0.00329578	0.103387	0.042896	0.179112	0.0518786	0.0115662	0.0123136	0.20078	0.0984484	0.349687	1.62322	0.153966	0.401517	0.752251	1.32934	2.49055	6.49496	1.352881	0.2064522	0.101985	0.0481027	0.0545826	0.0022057	0.00624034	0.0106491	0.0036356	0.114048	0.047319	0.197581	0.0572278	0.0127587	0.0135833	0.221482	0.108599	0.213098	0.786902	0.2130983	0.9065277
2520	-421.786	-432.7995	11.01349	0.0361806	0.0087072	0.0429157	0.00225602	0.0103437	0.00885433	0.00643206	0.035234	0.0131725	0.0797205	0.000870532	0.0206778	0.0376387	0.0689994	0.0313249	0.204167	1.76267	0.0614141	0.256469	0.654078	1.52887	3.8991	16.2829	2.017446	0.1110019	0.0897051	0.0215884	0.106404	0.0055935	0.0256459	0.0219532	0.0159475	0.0873582	0.0326595	0.197657	0.00215837	0.0512679	0.0933204	0.171075	0.0776662	0.370832	0.629168	0.3708317	0.4033279
2556	-419.9606	-431.4671	11.50649	0.0740262	0.0269987	0.0604618	0.00638678	0.0104621	0.00790779	0.0182136	0.0502821	0.00534413	0.0128282	0.0210676	0.0213025	0.0374762	0.113599	0.105282	0.175516	1.79013	0.108165	0.338003	0.712906	1.40271	2.95855	9.24516	1.608178	0.09396147	0.129498	0.0472304	0.105769	0.0111728	0.018302	0.0138336	0.0318621	0.0879613	0.0093488	0.0224411	0.0368548	0.0372658	0.0655592	0.198725	0.184175	0.328981	0.671019	0.3289811	0.5716384
2592	-422.5682	-433.6487	11.08053	0.0765054	0.0223506	0.0329837	0.0179599	0.00189236	0.00446313	0.0135534	0.0232906	0.0155316	0.00445903	0.0171177	0.00499329	0.0232622	0.0699518	0.0507288	0.353053	1.61999	0.109061	0.339367	0.713801	1.40095	2.94667	9.16918	1.60221	0.2088545	0.201838	0.0589659	0.0870183	0.0473822	0.00499246	0.0117747	0.035757	0.0614457	0.0409757	0.0117639	0.0451601	0.0131734	0.0613707	0.184548	0.133834	0.338743	0.661257	0.3387429	0.3790435
2628	-419.0147	-430.422	11.40723	0.0512495	0.00746209	0.0825722	0.00777803	0.0202924	0.00304181	0.0495743	0.0735086	0.0391837	0.109383	0.0401133	0.0234653	0.0242212	0.140847	0.0516223	0.248795	1.7199	0.132598	0.3733	0.735343	1.35991	2.67881	7.54162	1.460915	0.1386291	0.0707559	0.0103023	0.114	0.0107385	0.028016	0.00419957	0.068443	0.101487	0.0540976	0.151016	0.0553811	0.0323966	0.0334402	0.194455	0.0712706	0.378191	0.621809	0.378191	0.7243144
2664	-416.8919	-428.0477	11.1558	0.0516783	0.0172483	0.0562835	0.0122855	0.00380534	0.00742043	0.0105858	0.0663611	0.0310451	0.0881573	0.0130205	0.0338783	0.0305446	0.122603	0.0449355	0.427346	1.54879	0.144845	0.389737	0.745295	1.34175	2.56584	6.90391	1.397033	0.264425	0.0876124	0.0292417	0.0954197	0.020828	0.00645135	0.0125801	0.0179466	0.112505	0.052632	0.149457	0.0220742	0.0574352	0.0517835	0.207853	0.076181	0.381371	0.618629	0.3813713	0.589852
2700	-423.1975	-434.9648	11.76737	0.0486752	0.0402312	0.148828	0.0425566	0.0154974	0.0125608	0.014115	0.0568809	0.126963	0.18981	0.0983863	0.0666061	0.0529681	0.191301	0.0654798	0.19372	1.77268	0.321712	0.575163	0.84151	1.18834	1.73864	3.10837	0.8200312	0.1047274	0.0415722	0.0343604	0.12711	0.0363465	0.0132359	0.0107278	0.0120552	0.0485805	0.108435	0.162112	0.0840292	0.0568865	0.0452387	0.163386	0.0559245	0.418107	0.581893	0.418107	1.170859
2736	-420.0676	-431.7312	11.66357	0.0363251	0.023553	0.0497329	0.0125948	0.0214667	0.0153656	0.019949	0.0712322	0.0359997	0.124401	0.0105491	0.0154441	0.0188172	0.0941349	0.0331427	0.304598	1.66643	0.205242	0.461946	0.785884	1.27245	2.16476	4.87229	1.145026	0.1751694	0.0623384	0.0404198	0.0853478	0.0216143	0.0368396	0.0263693	0.034235	0.122243	0.0617799	0.213488	0.0181036	0.026504	0.0322927	0.161547	0.0568769	0.359297	0.640703	0.3592971	0.5827085
2772	-425.1321	-436.7405	11.6084	0.209577	0.0370665	0.148814	0.00522237	0.0376409	0.00428071	0.0605907	0.0817397	0.0795024	0.0767335	0.0240944	0.154611	0.0546599	0.300788	0.0956092	0.300504	1.67035	0.509032	0.719414	0.90236	1.1082	1.39002	1.96451	0.4882489	0.1724084	0.152872	0.0270375	0.10855	0.00380936	0.0274565	0.00312249	0.0441968	0.0596236	0.0579916	0.0559719	0.0175752	0.112778	0.0398706	0.219404	0.0697404	0.416444	0.583556	0.4164439	1.37093
2808	-418.2221	-428.7963	10.57413	0.173019	0.0150831	0.0994413	0.0379469	0.0493669	0.0198613	0.115635	0.237707	0.115543	0.115627	0.0169659	0.526172	0.112005	0.421704	0.0613628	0.524536	1.45565	0.980093	0.990241	0.996945	1.00306	1.00986	1.02031	0.01453959	0.3453299	0.0817113	0.00712329	0.046963	0.0179211	0.0233144	0.00937987	0.0546109	0.112261	0.0545673	0.0546071	0.00801248	0.248495	0.0528963	0.199157	0.0289797	0.334728	0.665272	0.3347278	2.11744
2844	-423.3193	-434.8544	11.53508	0.108657	0.08896	0.124107	0.00902505	0.0336727	0.0474653	0.0205337	0.124813	0.130261	0.17182	0.0224121	0.27063	0.0530982	0.186683	0.0540292	0.43203	1.5443	0.766069	0.878127	0.960265	1.04138	1.13879	1.30536	0.1926853	0.2681004	0.0751342	0.0615143	0.0858181	0.00624067	0.0232841	0.0328215	0.0141987	0.0863063	0.090073	0.11881	0.0154976	0.187136	0.0367165	0.129088	0.0373603	0.321185	0.678815	0.3211853	1.446167
2880	-418.5895	-430.0571	11.46762	0.111949	0.00560286	0.135882	0.0255442	0.0215786	0.0141879	0.00548276	0.0612112	0.153443	0.225555	0.0851083	0.0307297	0.0287558	0.210342	0.169051	0.397363	1.57753	0.47779	0.69753	0.893706	1.11894	1.43363	2.09297	0.5340475	0.2413942	0.0871592	0.00436216	0.105792	0.0198877	0.0168002	0.0110461	0.00426865	0.0476565	0.119464	0.175608	0.0662619	0.0239249	0.0223881	0.163764	0.131616	0.318418	0.681582	0.3184181	1.284424
2916	-420.6611	-430.7031	10.04206	0.259204	0.0106731	0.0593763	0.006228	0.00685248	0.0447608	0.0160783	0.230521	0.219012	0.356097	0.107195	0.050727	0.0339683	0.358067	0.247828	0.629291	1.35526	0.486919	0.703998	0.896283	1.11572	1.42046	2.05373	0.5203624	0.4449843	0.129177	0.00531904	0.0295907	0.00310378	0.00341499	0.0223069	0.00801275	0.114882	0.109147	0.177464	0.0534218	0.0252802	0.0169284	0.178446	0.123507	0.303955	0.696045	0.3039547	2.006589
2952	-422.5877	-432.7144	10.12669	0.125614	0.0659377	0.281502	0.00322046	0.0195752	0.0579949	0.0205571	0.177522	0.236232	0.1534	0.158357	0.462263	0.414895	0.079319	0.00819637	0.55426	1.42717	0.780499	0.886155	0.962995	1.03843	1.12847	1.28123	0.1791921	0.3721817	0.055469	0.0291169	0.124306	0.0014221	0.00864406	0.0256095	0.00907762	0.0783907	0.104316	0.0677387	0.0699277	0.204127	0.18321	0.0350258	0.00361937	0.504292	0.495708	0.5042921	2.264586
2988	-418.0071	-429.2553	11.24819	0.257548	0.0220577	0.143825	0.00647306	0.00133704	0.0421002	0.109733	0.201379	0.0753753	0.315049	0.0777333	0.0348164	0.049281	0.251135	0.200496	0.221905	1.74567	0.530016	0.733728	0.907924	1.10141	1.3629	1.88673	0.4590385	0.1218208	0.144015	0.0123342	0.080424	0.00361959	0.000747641	0.0235415	0.0613602	0.112607	0.0421482	0.176168	0.0434667	0.0194685	0.0275569	0.140429	0.112113	0.408876	0.591124	0.408876	1.788341
3024	-415.0673	-426.3266	11.25935	0.178593	0.0189279	0.120349	0.0425491	0.0019323	0.0291658	0.0135603	0.246981	0.169997	0.335481	0.0254407	0.0609328	0.0775962	0.372615	0.227808	0.284286	1.68589	0.860179	0.929178	0.977344	1.02318	1.07622	1.16255	0.108905	0.1616003	0.0929237	0.00984837	0.0626188	0.0221387	0.0010054	0.0151753	0.00705559	0.128507	0.0884512	0.174554	0.0132371	0.031704	0.0403741	0.193876	0.118531	0.336215	0.663785	0.3362152	1.921929
3060	-424.6138	-435.6599	11.04614	0.135682	0.072998	0.103418	0.0327961	0.00906551	0.0207188	0.0262467	0.240955	0.105204	0.199966	0.0296285	0.0276417	0.0459067	0.342891	0.0996526	0.383029	1.59126	0.370376	0.616065	0.85974	1.16314	1.62321	2.69996	0.7181778	0.2306778	0.0908928	0.048901	0.0692792	0.02197	0.00607295	0.0138794	0.0175826	0.161415	0.0704754	0.133956	0.019848	0.0185171	0.0307527	0.229701	0.0667569	0.393613	0.606387	0.3936128	1.49277
3096	-419.009	-430.2199	11.2109	0.0841849	0.0131569	0.06402	0.0345883	0.00830807	0.0287884	0.0178889	0.0893008	0.0144725	0.147994	0.0198221	0.0241192	0.0184018	0.153962	0.0432874	0.616412	1.36761	0.289681	0.546484	0.828188	1.20746	1.82988	3.45207	0.8958633	0.4319432	0.110436	0.0172596	0.0839832	0.0453739	0.0108988	0.0377654	0.0234671	0.117147	0.0189854	0.194143	0.0260031	0.0316402	0.02414	0.201971	0.0567857	0.393225	0.606775	0.3932248	0.7622953
3132	-421.1685	-432.2385	11.07005	0.0961299	0.0724086	0.0870111	0.0369408	0.0204557	0.0267952	0.000513879	0.0831378	0.063742	0.0351542	0.11742	0.138748	0.183726	0.0548967	0.00199826	0.591565	1.39142	0.304753	0.560171	0.834604	1.19817	1.78517	3.28134	0.8591885	0.4074378	0.0943303	0.0710531	0.0853822	0.0362492	0.0200727	0.0262935	0.000504259	0.0815814	0.0625487	0.0344961	0.115222	0.136151	0.180286	0.053869	0.00196085	0.47875	0.52125	0.4787502	1.019078
3168	-418.9544	-429.951	10.9966	0.148959	0.042112	0.301375	0.0535332	0.015554	0.0118717	0.00880362	0.0802182	0.0356288	0.0611165	0.12785	0.311549	0.225444	0.0658294	0.0116885	0.292027	1.67847	0.26936	0.527438	0.819073	1.22089	1.89596	3.71251	0.9484551	0.1667342	0.0992049	0.028046	0.200711	0.0356524	0.0103588	0.0079064	0.00586309	0.0534241	0.0237283	0.0407027	0.0851464	0.207487	0.150143	0.0438415	0.00778435	0.349898	0.650102	0.3498976	1.501534
3204	-423.4142	-434.2989	10.88472	0.139969	0.110967	0.146212	0.00446454	0.00474357	0.0205085	0.00110348	0.0708624	0.025261	0.0672288	0.188529	0.212726	0.294579	0.0257451	0.0339571	0.314631	1.65681	0.187169	0.441638	0.774939	1.29042	2.2643	5.34277	1.211679	0.1819887	0.103922	0.0823898	0.108558	0.00331479	0.00352196	0.015227	0.000819297	0.0526132	0.0187556	0.0499153	0.139977	0.157943	0.218716	0.019115	0.0252121	0.359181	0.640819	0.3591808	1.346856
3240	-418.5532	-430.0752	11.52202	0.1118	0.0335234	0.0749535	0.0138925	0.0080098	0.0202457	0.01356	0.107203	0.0594832	0.0059277	0.0153387	0.00966725	0.107049	0.0542312	0.15049	0.355798	1.61736	0.227415	0.485646	0.798247	1.25274	2.05912	4.39724	1.070848	0.2108205	0.142352	0.0426845	0.0954366	0.017689	0.0101987	0.0257783	0.0172657	0.1365	0.0757386	0.00754761	0.0195304	0.0123091	0.136302	0.0690514	0.191616	0.277392	0.722608	0.2773918	0.7853751
3276	-417.1956	-428.8113	11.61567	0.236887	0.0466936	0.202291	0.00252989	0.00826767	0.0275181	0.0398323	0.172736	0.0361342	0.194806	0.0361759	0.0362385	0.0555227	0.164424	0.0944649	0.296169	1.6745	0.493092	0.708338	0.898003	1.11358	1.41176	2.02802	0.5112522	0.1695	0.174886	0.0344724	0.149345	0.00186774	0.00610376	0.0203157	0.0294069	0.127526	0.0266767	0.143819	0.0267075	0.0267538	0.0409906	0.121389	0.0697404	0.284039	0.715961	0.2840392	1.354521
3312	-417.2205	-428.8238	11.60337	0.141916	0.0179994	0.0985941	0.000339217	0.00962963	0.047893	0.00951863	0.0672495	0.128489	0.202588	0.0746557	0.0106894	0.0494531	0.264653	0.114104	0.406589	1.56869	0.54711	0.745175	0.91232	1.09611	1.34197	1.82779	0.4360866	0.2483913	0.114654	0.0145418	0.0796546	0.000274055	0.00777982	0.038693	0.00769014	0.0543312	0.103806	0.163672	0.0603147	0.00863604	0.0399534	0.213814	0.0921849	0.323563	0.676437	0.3235629	1.237771
3348	-417.3258	-428.7071	11.38123	0.0787879	0.0488172	0.0604277	0.0177932	0.00203998	0.0178605	0.0178781	0.112669	0.0636225	0.179602	0.0472429	0.0421581	0.00666426	0.245439	0.0757363	0.349715	1.62319	0.244056	0.502663	0.806871	1.23936	1.9894	4.09742	1.019786	0.206472	0.0774908	0.0480135	0.0594329	0.0175002	0.0020064	0.0175665	0.0175838	0.110814	0.0625751	0.176645	0.0464651	0.0414641	0.00655454	0.241398	0.0744895	0.332293	0.667707	0.3322928	1.016739
3384	-418.6421	-430.1377	11.49559	0.261337	0.067751	0.124678	0.00979762	0.00131424	0.0323349	0.0316852	0.208039	0.0415587	0.0741242	0.246494	0.200779	0.146302	0.0405263	0.00540866	0.4674	1.51041	0.867728	0.933146	0.978644	1.02182	1.07164	1.15243	0.1025865	0.2965593	0.175143	0.0454056	0.0835573	0.0065662	0.000880779	0.0216703	0.0212349	0.139424	0.027852	0.0496768	0.165196	0.134559	0.0980489	0.02716	0.00362479	0.449913	0.550087	0.4499126	1.492129
3420	-420.1407	-431.9932	11.85252	0.139169	0.0268315	0.107108	0.0584342	0.0137759	0.00364059	0.0521968	0.154135	0.0922	0.206392	0.0432764	0.0513114	0.0329199	0.166939	0.116182	0.42934	1.54688	0.859325	0.928728	0.977196	1.02334	1.07674	1.1637	0.1096228	0.2659872	0.110058	0.0212189	0.0847028	0.0462109	0.0108943	0.00287905	0.0412782	0.121892	0.0729135	0.163218	0.0342238	0.0405781	0.0260337	0.132019	0.0918793	0.415073	0.584927	0.4150726	1.264512
3456	-420.2719	-431.6863	11.41444	0.165304	0.017086	0.122331	0.0462405	0.00544333	0.0847584	0.0115852	0.0955017	0.0644969	0.134116	0.229153	0.284029	0.125026	0.0119367	0.0787517	0.416727	1.55897	0.656154	0.814242	0.9379	1.06621	1.22814	1.52403	0.304672	0.256171	0.112013	0.0115778	0.0828934	0.0313334	0.0036885	0.0574338	0.0078503	0.0647136	0.0437042	0.0908795	0.155278	0.192463	0.0847195	0.0080885	0.0533635	0.310535	0.689465	0.3105347	1.475759
3492	-418.8696	-429.6436	10.77402	0.135431	0.0385393	0.25176	0.0163837	0.0044667	0.0428891	0.0242283	0.101908	0.120685	0.0401682	0.338554	0.35911	0.14599	0.0372579	0.0154389	0.546231	1.43486	0.553634	0.749495	0.913966	1.09413	1.33423	1.80625	0.4275157	0.3648237	0.0809601	0.0230387	0.150501	0.00979414	0.00267018	0.0256389	0.0144836	0.0609201	0.072145	0.0240124	0.202386	0.214675	0.0872724	0.0222726	0.00922933	0.362487	0.637513	0.3624868	1.67281
3528	-425.2802	-436.6983	11.41815	0.0579518	0.0267643	0.0267735	0.0319867	0.00686189	0.0257552	0.0128824	0.109998	0.0311922	0.196148	0.0368735	0.081427	0.00562776	0.101291	0.096193	0.490336	1.48843	0.304672	0.560098	0.83457	1.19822	1.7854	3.28222	0.8593818	0.3157057	0.0683615	0.0315719	0.0315828	0.0377324	0.00809447	0.0303815	0.0151965	0.129756	0.0367952	0.231381	0.043497	0.0960535	0.00663866	0.119485	0.113472	0.253863	0.746137	0.253863	0.8477253
